,REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,PERCENT POSITIVE
9595,States,Oregon,2019,9,1607,37.21
9596,States,Pennsylvania,2019,9,772,30.05
9597,States,Rhode Island,2019,9,X,X
9598,States,South Carolina,2019,9,739,17.46
9599,States,South Dakota,2019,9,80,7.5
9600,States,Tennessee,2019,9,166,13.25
9601,States,Texas,2019,9,5363,28.31
9602,States,Utah,2019,9,1990,31.76
9603,States,Vermont,2019,9,328,21.65
9604,States,Virginia,2019,9,953,30.12
9605,States,Washington,2019,9,2008,25.95
9606,States,West Virginia,2019,9,1219,20.02
9607,States,Wisconsin,2019,9,2801,33.06
9608,States,Wyoming,2019,9,X,X
9609,States,Puerto Rico,2019,9,X,X
9610,States,Virgin Islands,2019,9,X,X
9611,States,New York City,2019,9,X,X
9612,States,Alabama,2019,10,848,15.68
9613,States,Alaska,2019,10,X,X
9614,States,Arizona,2019,10,579,8.64
9615,States,Arkansas,2019,10,729,50.48
9616,States,California,2019,10,1243,14.72
9617,States,Colorado,2019,10,1299,29.41
9618,States,Connecticut,2019,10,929,15.61
9619,States,Delaware,2019,10,468,25
9620,States,District of Columbia,2019,10,X,X
9621,States,Florida,2019,10,X,X
9622,States,Georgia,2019,10,1530,9.41
9623,States,Hawaii,2019,10,296,11.49
9624,States,Idaho,2019,10,144,23.61
9625,States,Illinois,2019,10,643,26.28
9626,States,Indiana,2019,10,654,29.66
9627,States,Iowa,2019,10,688,38.52
9628,States,Kansas,2019,10,148,24.32
9629,States,Kentucky,2019,10,634,11.2
9630,States,Louisiana,2019,10,806,20.97
9631,States,Maine,2019,10,185,37.3
9632,States,Maryland,2019,10,482,27.59
9633,States,Massachusetts,2019,10,1102,17.88
9634,States,Michigan,2019,10,2392,27.3
9635,States,Minnesota,2019,10,711,18.71
9636,States,Mississippi,2019,10,130,11.54
9637,States,Missouri,2019,10,2516,26.39
9638,States,Montana,2019,10,486,35.19
9639,States,Nebraska,2019,10,211,13.74
9640,States,Nevada,2019,10,69,28.99
9641,States,New Hampshire,2019,10,X,X
9642,States,New Jersey,2019,10,X,X
9643,States,New Mexico,2019,10,387,34.88
9644,States,New York,2019,10,4198,20.84
9645,States,North Carolina,2019,10,626,15.02
9646,States,North Dakota,2019,10,567,39.15
9647,States,Ohio,2019,10,4957,33.43
9648,States,Oklahoma,2019,10,639,21.6
9649,States,Oregon,2019,10,1648,41.69
9650,States,Pennsylvania,2019,10,714,31.93
9651,States,Rhode Island,2019,10,X,X
9652,States,South Carolina,2019,10,619,14.7
9653,States,South Dakota,2019,10,75,9.33
9654,States,Tennessee,2019,10,146,10.96
9655,States,Texas,2019,10,5072,25.34
9656,States,Utah,2019,10,1692,27.48
9657,States,Vermont,2019,10,302,20.86
9658,States,Virginia,2019,10,716,28.35
9659,States,Washington,2019,10,2340,32.52
9660,States,West Virginia,2019,10,1120,16.25
9661,States,Wisconsin,2019,10,3425,37.23
9662,States,Wyoming,2019,10,X,X
9663,States,Puerto Rico,2019,10,X,X
9664,States,Virgin Islands,2019,10,X,X
9665,States,New York City,2019,10,X,X
9666,States,Alabama,2019,11,861,12.31
9667,States,Alaska,2019,11,X,X
9668,States,Arizona,2019,11,480,8.96
9669,States,Arkansas,2019,11,670,48.06
9670,States,California,2019,11,1224,12.5
9671,States,Colorado,2019,11,1152,26.04
9672,States,Connecticut,2019,11,926,16.31
9673,States,Delaware,2019,11,397,16.12
9674,States,District of Columbia,2019,11,X,X
9675,States,Florida,2019,11,X,X
9676,States,Georgia,2019,11,1417,12.7
9677,States,Hawaii,2019,11,304,9.87
9678,States,Idaho,2019,11,147,34.69
9679,States,Illinois,2019,11,653,25.27
9680,States,Indiana,2019,11,647,32.3
9681,States,Iowa,2019,11,666,38.59
9682,States,Kansas,2019,11,140,27.14
9683,States,Kentucky,2019,11,679,10.31
9684,States,Louisiana,2019,11,648,15.43
9685,States,Maine,2019,11,200,35
9686,States,Maryland,2019,11,592,31.76
9687,States,Massachusetts,2019,11,1181,18.46
9688,States,Michigan,2019,11,2695,29.57
9689,States,Minnesota,2019,11,681,27.31
9690,States,Mississippi,2019,11,127,12.6
9691,States,Missouri,2019,11,2508,30.26
9692,States,Montana,2019,11,449,37.19
9693,States,Nebraska,2019,11,193,8.29
9694,States,Nevada,2019,11,46,19.57
9695,States,New Hampshire,2019,11,X,X
9696,States,New Jersey,2019,11,X,X
9697,States,New Mexico,2019,11,338,42.6
9698,States,New York,2019,11,4142,22.53
9699,States,North Carolina,2019,11,566,14.13
9700,States,North Dakota,2019,11,424,33.96
9701,States,Ohio,2019,11,5096,32.69
9702,States,Oklahoma,2019,11,564,20.74
9703,States,Oregon,2019,11,2227,40.55
9704,States,Pennsylvania,2019,11,768,26.56
9705,States,Rhode Island,2019,11,X,X
9706,States,South Carolina,2019,11,566,14.31
9707,States,South Dakota,2019,11,81,9.88
9708,States,Tennessee,2019,11,168,19.05
9709,States,Texas,2019,11,3963,21.83
9710,States,Utah,2019,11,1453,24.43
9711,States,Vermont,2019,11,301,22.92
9712,States,Virginia,2019,11,749,25.63
9713,States,Washington,2019,11,2964,35.02
9714,States,West Virginia,2019,11,971,15.45
9715,States,Wisconsin,2019,11,4193,37.99
9716,States,Wyoming,2019,11,X,X
9717,States,Puerto Rico,2019,11,X,X
9718,States,Virgin Islands,2019,11,X,X
9719,States,New York City,2019,11,X,X
9720,States,Alabama,2019,12,729,6.86
9721,States,Alaska,2019,12,X,X
9722,States,Arizona,2019,12,421,8.08
9723,States,Arkansas,2019,12,324,27.47
9724,States,California,2019,12,1222,13.5
9725,States,Colorado,2019,12,981,20.8
9726,States,Connecticut,2019,12,943,13.79
9727,States,Delaware,2019,12,334,17.96
9728,States,District of Columbia,2019,12,X,X
9729,States,Florida,2019,12,X,X
9730,States,Georgia,2019,12,1373,12.67
9731,States,Hawaii,2019,12,330,8.79
9732,States,Idaho,2019,12,141,26.95
9733,States,Illinois,2019,12,526,20.34
9734,States,Indiana,2019,12,627,27.11
9735,States,Iowa,2019,12,458,36.9
9736,States,Kansas,2019,12,139,21.58
9737,States,Kentucky,2019,12,621,9.5
9738,States,Louisiana,2019,12,563,11.9
9739,States,Maine,2019,12,225,44.44
9740,States,Maryland,2019,12,458,28.6
9741,States,Massachusetts,2019,12,1132,22.79
9742,States,Michigan,2019,12,2887,30.2
9743,States,Minnesota,2019,12,354,16.38
9744,States,Mississippi,2019,12,68,4.41
9745,States,Missouri,2019,12,2212,24.77
9746,States,Montana,2019,12,298,24.16
9747,States,Nebraska,2019,12,159,8.18
9748,States,Nevada,2019,12,54,25.93
9749,States,New Hampshire,2019,12,X,X
9750,States,New Jersey,2019,12,X,X
9751,States,New Mexico,2019,12,553,18.63
9752,States,New York,2019,12,4086,19.82
9753,States,North Carolina,2019,12,550,14.91
9754,States,North Dakota,2019,12,380,27.89
9755,States,Ohio,2019,12,4353,26.65
9756,States,Oklahoma,2019,12,489,13.7
9757,States,Oregon,2019,12,2053,40.57
9758,States,Pennsylvania,2019,12,699,19.89
9759,States,Rhode Island,2019,12,X,X
9760,States,South Carolina,2019,12,552,12.86
9761,States,South Dakota,2019,12,64,14.06
9762,States,Tennessee,2019,12,108,6.48
9763,States,Texas,2019,12,3334,15.33
9764,States,Utah,2019,12,1422,21.59
9765,States,Vermont,2019,12,254,19.29
9766,States,Virginia,2019,12,600,18.33
9767,States,Washington,2019,12,2845,29.74
9768,States,West Virginia,2019,12,942,14.23
9769,States,Wisconsin,2019,12,3868,34.36
9770,States,Wyoming,2019,12,X,X
9771,States,Puerto Rico,2019,12,X,X
9772,States,Virgin Islands,2019,12,X,X
9773,States,New York City,2019,12,X,X
9774,States,Alabama,2019,13,688,9.3
9775,States,Alaska,2019,13,X,X
9776,States,Arizona,2019,13,382,8.9
9777,States,Arkansas,2019,13,283,26.15
9778,States,California,2019,13,1090,10.37
9779,States,Colorado,2019,13,723,16.6
9780,States,Connecticut,2019,13,881,13.62
9781,States,Delaware,2019,13,310,10.97
9782,States,District of Columbia,2019,13,X,X
9783,States,Florida,2019,13,X,X
9784,States,Georgia,2019,13,1366,13.76
9785,States,Hawaii,2019,13,268,7.09
9786,States,Idaho,2019,13,103,19.42
9787,States,Illinois,2019,13,523,23.9
9788,States,Indiana,2019,13,441,22.22
9789,States,Iowa,2019,13,377,22.02
9790,States,Kansas,2019,13,119,17.65
9791,States,Kentucky,2019,13,590,7.12
9792,States,Louisiana,2019,13,538,9.48
9793,States,Maine,2019,13,211,31.75
9794,States,Maryland,2019,13,476,26.05
9795,States,Massachusetts,2019,13,1218,22.25
9796,States,Michigan,2019,13,3032,30.8
9797,States,Minnesota,2019,13,593,19.56
9798,States,Mississippi,2019,13,64,6.25
9799,States,Missouri,2019,13,1973,18.85
9800,States,Montana,2019,13,250,15.6
9801,States,Nebraska,2019,13,146,9.59
9802,States,Nevada,2019,13,28,14.29
9803,States,New Hampshire,2019,13,X,X
9804,States,New Jersey,2019,13,X,X
9805,States,New Mexico,2019,13,521,10.36
9806,States,New York,2019,13,3912,18.99
9807,States,North Carolina,2019,13,489,12.68
9808,States,North Dakota,2019,13,342,23.98
9809,States,Ohio,2019,13,3838,23.08
9810,States,Oklahoma,2019,13,386,5.7
9811,States,Oregon,2019,13,1644,23.11
9812,States,Pennsylvania,2019,13,674,22.11
9813,States,Rhode Island,2019,13,X,X
9814,States,South Carolina,2019,13,440,10.23
9815,States,South Dakota,2019,13,48,2.08
9816,States,Tennessee,2019,13,161,14.29
9817,States,Texas,2019,13,2751,13.38
9818,States,Utah,2019,13,1157,12.71
9819,States,Vermont,2019,13,215,13.95
9820,States,Virginia,2019,13,625,13.12
9821,States,Washington,2019,13,2420,25.41
9822,States,West Virginia,2019,13,881,12.83
9823,States,Wisconsin,2019,13,3453,29.83
9824,States,Wyoming,2019,13,X,X
9825,States,Puerto Rico,2019,13,X,X
9826,States,Virgin Islands,2019,13,X,X
9827,States,New York City,2019,13,X,X
9828,States,Alabama,2019,14,613,5.38
9829,States,Alaska,2019,14,X,X
9830,States,Arizona,2019,14,371,6.47
9831,States,Arkansas,2019,14,269,13.75
9832,States,California,2019,14,973,9.76
9833,States,Colorado,2019,14,668,10.93
9834,States,Connecticut,2019,14,843,9.96
9835,States,Delaware,2019,14,244,10.25
9836,States,District of Columbia,2019,14,X,X
9837,States,Florida,2019,14,X,X
9838,States,Georgia,2019,14,1347,13.29
9839,States,Hawaii,2019,14,204,14.71
9840,States,Idaho,2019,14,111,15.32
9841,States,Illinois,2019,14,446,19.51
9842,States,Indiana,2019,14,332,11.75
9843,States,Iowa,2019,14,305,19.02
9844,States,Kansas,2019,14,112,15.18
9845,States,Kentucky,2019,14,576,8.85
9846,States,Louisiana,2019,14,436,9.4
9847,States,Maine,2019,14,166,34.34
9848,States,Maryland,2019,14,417,19.42
9849,States,Massachusetts,2019,14,1094,26.97
9850,States,Michigan,2019,14,2513,25.71
9851,States,Minnesota,2019,14,565,12.57
9852,States,Mississippi,2019,14,55,3.64
9853,States,Missouri,2019,14,1691,12.3
9854,States,Montana,2019,14,184,7.07
9855,States,Nebraska,2019,14,144,4.86
9856,States,Nevada,2019,14,50,16
9857,States,New Hampshire,2019,14,X,X
9858,States,New Jersey,2019,14,X,X
9859,States,New Mexico,2019,14,X,X
9860,States,New York,2019,14,2718,11.59
9861,States,North Carolina,2019,14,409,13.45
9862,States,North Dakota,2019,14,267,19.1
9863,States,Ohio,2019,14,3038,16.95
9864,States,Oklahoma,2019,14,298,2.68
9865,States,Oregon,2019,14,1125,15.02
9866,States,Pennsylvania,2019,14,613,17.94
9867,States,Rhode Island,2019,14,X,X
9868,States,South Carolina,2019,14,442,7.47
9869,States,South Dakota,2019,14,62,3.23
9870,States,Tennessee,2019,14,111,11.71
9871,States,Texas,2019,14,2422,9.21
9872,States,Utah,2019,14,977,10.75
9873,States,Vermont,2019,14,191,13.09
9874,States,Virginia,2019,14,568,11.09
9875,States,Washington,2019,14,1831,17.04
9876,States,West Virginia,2019,14,727,11.83
9877,States,Wisconsin,2019,14,2862,25.3
9878,States,Wyoming,2019,14,X,X
9879,States,Puerto Rico,2019,14,X,X
9880,States,Virgin Islands,2019,14,X,X
9881,States,New York City,2019,14,X,X
9882,States,Alabama,2019,15,497,2.01
9883,States,Alaska,2019,15,X,X
9884,States,Arizona,2019,15,322,5.9
9885,States,Arkansas,2019,15,210,8.57
9886,States,California,2019,15,823,4.98
9887,States,Colorado,2019,15,523,8.99
9888,States,Connecticut,2019,15,835,12.34
9889,States,Delaware,2019,15,186,4.84
9890,States,District of Columbia,2019,15,X,X
9891,States,Florida,2019,15,X,X
9892,States,Georgia,2019,15,1149,7.57
9893,States,Hawaii,2019,15,232,6.03
9894,States,Idaho,2019,15,94,9.57
9895,States,Illinois,2019,15,387,17.57
9896,States,Indiana,2019,15,249,9.24
9897,States,Iowa,2019,15,291,14.43
9898,States,Kansas,2019,15,102,7.84
9899,States,Kentucky,2019,15,493,3.25
9900,States,Louisiana,2019,15,468,7.05
9901,States,Maine,2019,15,171,33.33
9902,States,Maryland,2019,15,347,12.68
9903,States,Massachusetts,2019,15,1128,22.61
9904,States,Michigan,2019,15,2312,18.51
9905,States,Minnesota,2019,15,474,12.03
9906,States,Mississippi,2019,15,52,7.69
9907,States,Missouri,2019,15,1414,8.91
9908,States,Montana,2019,15,193,6.22
9909,States,Nebraska,2019,15,140,3.57
9910,States,Nevada,2019,15,38,7.89
9911,States,New Hampshire,2019,15,X,X
9912,States,New Jersey,2019,15,X,X
9913,States,New Mexico,2019,15,X,X
9914,States,New York,2019,15,3417,14.52
9915,States,North Carolina,2019,15,349,6.88
9916,States,North Dakota,2019,15,192,14.58
9917,States,Ohio,2019,15,2465,11.64
9918,States,Oklahoma,2019,15,223,2.24
9919,States,Oregon,2019,15,663,10.11
9920,States,Pennsylvania,2019,15,599,10.68
9921,States,Rhode Island,2019,15,X,X
9922,States,South Carolina,2019,15,431,7.19
9923,States,South Dakota,2019,15,62,3.23
9924,States,Tennessee,2019,15,83,0
9925,States,Texas,2019,15,2018,10.36
9926,States,Utah,2019,15,963,7.58
9927,States,Vermont,2019,15,203,16.75
9928,States,Virginia,2019,15,481,5.41
9929,States,Washington,2019,15,1439,9.94
9930,States,West Virginia,2019,15,755,9.14
9931,States,Wisconsin,2019,15,2483,21.26
9932,States,Wyoming,2019,15,X,X
9933,States,Puerto Rico,2019,15,X,X
9934,States,Virgin Islands,2019,15,X,X
9935,States,New York City,2019,15,X,X
9936,States,Alabama,2019,16,427,2.58
9937,States,Alaska,2019,16,X,X
9938,States,Arizona,2019,16,317,12.3
9939,States,Arkansas,2019,16,148,8.11
9940,States,California,2019,16,747,5.89
9941,States,Colorado,2019,16,519,6.94
9942,States,Connecticut,2019,16,683,7.17
9943,States,Delaware,2019,16,144,1.39
9944,States,District of Columbia,2019,16,X,X
9945,States,Florida,2019,16,X,X
9946,States,Georgia,2019,16,914,5.8
9947,States,Hawaii,2019,16,257,10.51
9948,States,Idaho,2019,16,78,3.85
9949,States,Illinois,2019,16,350,10.29
9950,States,Indiana,2019,16,189,8.47
9951,States,Iowa,2019,16,252,8.73
9952,States,Kansas,2019,16,105,7.62
9953,States,Kentucky,2019,16,450,2.22
9954,States,Louisiana,2019,16,409,5.38
9955,States,Maine,2019,16,115,27.83
9956,States,Maryland,2019,16,275,8
9957,States,Massachusetts,2019,16,947,16.79
9958,States,Michigan,2019,16,1776,12.27
9959,States,Minnesota,2019,16,417,8.87
9960,States,Mississippi,2019,16,34,2.94
9961,States,Missouri,2019,16,1077,3.81
9962,States,Montana,2019,16,197,4.06
9963,States,Nebraska,2019,16,154,3.25
9964,States,Nevada,2019,16,34,14.71
9965,States,New Hampshire,2019,16,X,X
9966,States,New Jersey,2019,16,X,X
9967,States,New Mexico,2019,16,333,7.21
9968,States,New York,2019,16,2948,9.53
9969,States,North Carolina,2019,16,253,5.14
9970,States,North Dakota,2019,16,169,15.98
9971,States,Ohio,2019,16,1926,6.8
9972,States,Oklahoma,2019,16,238,1.68
9973,States,Oregon,2019,16,569,3.69
9974,States,Pennsylvania,2019,16,441,5.67
9975,States,Rhode Island,2019,16,X,X
9976,States,South Carolina,2019,16,299,3.68
9977,States,South Dakota,2019,16,75,2.67
9978,States,Tennessee,2019,16,90,6.67
9979,States,Texas,2019,16,1626,9.66
9980,States,Utah,2019,16,768,4.95
9981,States,Vermont,2019,16,182,12.64
9982,States,Virginia,2019,16,276,6.52
9983,States,Washington,2019,16,1297,5.55
9984,States,West Virginia,2019,16,583,3.95
9985,States,Wisconsin,2019,16,1967,16.83
9986,States,Wyoming,2019,16,X,X
9987,States,Puerto Rico,2019,16,X,X
9988,States,Virgin Islands,2019,16,X,X
9989,States,New York City,2019,16,X,X
9990,States,Alabama,2019,17,445,2.25
9991,States,Alaska,2019,17,X,X
9992,States,Arizona,2019,17,365,10.14
9993,States,Arkansas,2019,17,170,2.94
9994,States,California,2019,17,729,3.43
9995,States,Colorado,2019,17,463,4.54
9996,States,Connecticut,2019,17,568,5.28
9997,States,Delaware,2019,17,105,0
9998,States,District of Columbia,2019,17,X,X
9999,States,Florida,2019,17,X,X
10000,States,Georgia,2019,17,880,4.43
10001,States,Hawaii,2019,17,264,10.61
10002,States,Idaho,2019,17,57,1.75
10003,States,Illinois,2019,17,266,8.27
10004,States,Indiana,2019,17,191,4.71
10005,States,Iowa,2019,17,253,6.32
10006,States,Kansas,2019,17,87,4.6
10007,States,Kentucky,2019,17,409,2.69
10008,States,Louisiana,2019,17,358,3.07
10009,States,Maine,2019,17,87,18.39
10010,States,Maryland,2019,17,179,5.59
10011,States,Massachusetts,2019,17,788,10.41
10012,States,Michigan,2019,17,1531,10.71
10013,States,Minnesota,2019,17,359,4.74
10014,States,Mississippi,2019,17,40,0
10015,States,Missouri,2019,17,838,3.22
10016,States,Montana,2019,17,141,2.84
10017,States,Nebraska,2019,17,116,0.86
10018,States,Nevada,2019,17,24,12.5
10019,States,New Hampshire,2019,17,X,X
10020,States,New Jersey,2019,17,X,X
10021,States,New Mexico,2019,17,295,6.1
10022,States,New York,2019,17,2449,5.55
10023,States,North Carolina,2019,17,220,4.09
10024,States,North Dakota,2019,17,127,6.3
10025,States,Ohio,2019,17,1714,4.49
10026,States,Oklahoma,2019,17,217,0
10027,States,Oregon,2019,17,518,1.16
10028,States,Pennsylvania,2019,17,351,2.28
10029,States,Rhode Island,2019,17,X,X
10030,States,South Carolina,2019,17,353,2.55
10031,States,South Dakota,2019,17,53,3.77
10032,States,Tennessee,2019,17,67,2.99
10033,States,Texas,2019,17,1630,6.75
10034,States,Utah,2019,17,705,3.69
10035,States,Vermont,2019,17,135,11.11
10036,States,Virginia,2019,17,270,2.59
10037,States,Washington,2019,17,999,3.8
10038,States,West Virginia,2019,17,568,2.64
10039,States,Wisconsin,2019,17,1560,9.23
10040,States,Wyoming,2019,17,X,X
10041,States,Puerto Rico,2019,17,X,X
10042,States,Virgin Islands,2019,17,X,X
10043,States,New York City,2019,17,X,X
10044,States,Alabama,2019,18,315,1.9
10045,States,Alaska,2019,18,X,X
10046,States,Arizona,2019,18,306,7.84
10047,States,Arkansas,2019,18,134,2.24
10048,States,California,2019,18,644,4.04
10049,States,Colorado,2019,18,432,4.63
10050,States,Connecticut,2019,18,589,2.38
10051,States,Delaware,2019,18,105,1.9
10052,States,District of Columbia,2019,18,X,X
10053,States,Florida,2019,18,X,X
10054,States,Georgia,2019,18,788,4.82
10055,States,Hawaii,2019,18,194,10.31
10056,States,Idaho,2019,18,X,X
10057,States,Illinois,2019,18,242,9.5
10058,States,Indiana,2019,18,170,4.12
10059,States,Iowa,2019,18,214,8.41
10060,States,Kansas,2019,18,56,5.36
10061,States,Kentucky,2019,18,375,2.4
10062,States,Louisiana,2019,18,287,6.97
10063,States,Maine,2019,18,69,8.7
10064,States,Maryland,2019,18,170,2.94
10065,States,Massachusetts,2019,18,620,7.26
10066,States,Michigan,2019,18,1203,8.48
10067,States,Minnesota,2019,18,337,5.34
10068,States,Mississippi,2019,18,18,5.56
10069,States,Missouri,2019,18,383,2.09
10070,States,Montana,2019,18,148,1.35
10071,States,Nebraska,2019,18,109,0
10072,States,Nevada,2019,18,20,5
10073,States,New Hampshire,2019,18,X,X
10074,States,New Jersey,2019,18,X,X
10075,States,New Mexico,2019,18,303,4.95
10076,States,New York,2019,18,1681,2.32
10077,States,North Carolina,2019,18,171,2.34
10078,States,North Dakota,2019,18,121,7.44
10079,States,Ohio,2019,18,1411,1.84
10080,States,Oklahoma,2019,18,197,0.51
10081,States,Oregon,2019,18,109,4.59
10082,States,Pennsylvania,2019,18,266,0.75
10083,States,Rhode Island,2019,18,X,X
10084,States,South Carolina,2019,18,230,3.04
10085,States,South Dakota,2019,18,53,1.89
10086,States,Tennessee,2019,18,49,8.16
10087,States,Texas,2019,18,1420,7.25
10088,States,Utah,2019,18,644,2.95
10089,States,Vermont,2019,18,127,9.45
10090,States,Virginia,2019,18,297,1.01
10091,States,Washington,2019,18,946,3.07
10092,States,West Virginia,2019,18,490,2.45
10093,States,Wisconsin,2019,18,1282,7.57
10094,States,Wyoming,2019,18,X,X
10095,States,Puerto Rico,2019,18,X,X
10096,States,Virgin Islands,2019,18,X,X
10097,States,New York City,2019,18,X,X
10098,States,Alabama,2019,19,368,2.45
10099,States,Alaska,2019,19,X,X
10100,States,Arizona,2019,19,315,4.44
10101,States,Arkansas,2019,19,134,0.75
10102,States,California,2019,19,600,3
10103,States,Colorado,2019,19,406,4.43
10104,States,Connecticut,2019,19,469,2.35
10105,States,Delaware,2019,19,76,1.32
10106,States,District of Columbia,2019,19,X,X
10107,States,Florida,2019,19,X,X
10108,States,Georgia,2019,19,665,3.31
10109,States,Hawaii,2019,19,194,8.25
10110,States,Idaho,2019,19,X,X
10111,States,Illinois,2019,19,241,4.56
10112,States,Indiana,2019,19,167,2.99
10113,States,Iowa,2019,19,13,7.69
10114,States,Kansas,2019,19,73,1.37
10115,States,Kentucky,2019,19,362,1.1
10116,States,Louisiana,2019,19,286,4.9
10117,States,Maine,2019,19,43,4.65
10118,States,Maryland,2019,19,142,1.41
10119,States,Massachusetts,2019,19,511,7.63
10120,States,Michigan,2019,19,1023,5.67
