,REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,PERCENT POSITIVE,A (2009 H1N1),A (H1),A (H3),A (Subtyping not Performed),A (Unable to Subtype),B,H3N2v
7498,States,Virginia,2013,22,17,0,0,0,0,0,0,0,0
7499,States,Washington,2013,22,145,1.38,0,0,0,0,0,2,0
7500,States,West Virginia,2013,22,117,0,0,0,0,0,0,0,0
7501,States,Wisconsin,2013,22,36,0,0,0,0,0,0,0,0
7502,States,Wyoming,2013,22,X,X,X,X,X,X,X,X,X
7503,States,Puerto Rico,2013,22,11,90.91,4,0,3,0,0,3,0
7504,States,Virgin Islands,2013,22,0,0,0,0,0,0,0,0,0
7505,States,New York City,2013,22,X,X,X,X,X,X,X,X,X
7506,States,Alabama,2013,23,X,X,X,X,X,X,X,X,X
7507,States,Alaska,2013,23,27,7.41,0,0,0,0,0,2,0
7508,States,Arizona,2013,23,43,0,0,0,0,0,0,0,0
7509,States,Arkansas,2013,23,14,0,0,0,0,0,0,0,0
7510,States,California,2013,23,177,0,0,0,0,0,0,0,0
7511,States,Colorado,2013,23,127,0,0,0,0,0,0,0,0
7512,States,Connecticut,2013,23,156,0.64,0,0,0,0,0,1,0
7513,States,Delaware,2013,23,X,X,X,X,X,X,X,X,X
7514,States,District of Columbia,2013,23,X,X,X,X,X,X,X,X,X
7515,States,Florida,2013,23,X,X,X,X,X,X,X,X,X
7516,States,Georgia,2013,23,196,2.55,0,0,0,1,0,4,0
7517,States,Hawaii,2013,23,382,17.8,0,0,9,6,0,53,0
7518,States,Idaho,2013,23,X,X,X,X,X,X,X,X,X
7519,States,Illinois,2013,23,31,3.23,0,0,0,0,0,1,0
7520,States,Indiana,2013,23,42,0,0,0,0,0,0,0,0
7521,States,Iowa,2013,23,10,0,0,0,0,0,0,0,0
7522,States,Kansas,2013,23,X,X,X,X,X,X,X,X,X
7523,States,Kentucky,2013,23,19,5.26,1,0,0,0,0,0,0
7524,States,Louisiana,2013,23,34,0,0,0,0,0,0,0,0
7525,States,Maine,2013,23,X,X,X,X,X,X,X,X,X
7526,States,Maryland,2013,23,10,0,0,0,0,0,0,0,0
7527,States,Massachusetts,2013,23,X,X,X,X,X,X,X,X,X
7528,States,Michigan,2013,23,X,X,X,X,X,X,X,X,X
7529,States,Minnesota,2013,23,94,0,0,0,0,0,0,0,0
7530,States,Mississippi,2013,23,X,X,X,X,X,X,X,X,X
7531,States,Missouri,2013,23,232,0,0,0,0,0,0,0,0
7532,States,Montana,2013,23,18,0,0,0,0,0,0,0,0
7533,States,Nebraska,2013,23,20,0,0,0,0,0,0,0,0
7534,States,Nevada,2013,23,X,X,X,X,X,X,X,X,X
7535,States,New Hampshire,2013,23,X,X,X,X,X,X,X,X,X
7536,States,New Jersey,2013,23,X,X,X,X,X,X,X,X,X
7537,States,New Mexico,2013,23,X,X,X,X,X,X,X,X,X
7538,States,New York,2013,23,388,1.03,2,0,2,0,0,0,0
7539,States,North Carolina,2013,23,X,X,X,X,X,X,X,X,X
7540,States,North Dakota,2013,23,X,X,X,X,X,X,X,X,X
7541,States,Ohio,2013,23,11,0,0,0,0,0,0,0,0
7542,States,Oklahoma,2013,23,48,0,0,0,0,0,0,0,0
7543,States,Oregon,2013,23,28,0,0,0,0,0,0,0,0
7544,States,Pennsylvania,2013,23,101,0,0,0,0,0,0,0,0
7545,States,Rhode Island,2013,23,X,X,X,X,X,X,X,X,X
7546,States,South Carolina,2013,23,13,0,0,0,0,0,0,0,0
7547,States,South Dakota,2013,23,27,0,0,0,0,0,0,0,0
7548,States,Tennessee,2013,23,X,X,X,X,X,X,X,X,X
7549,States,Texas,2013,23,320,1.56,1,0,0,1,0,3,0
7550,States,Utah,2013,23,231,0,0,0,0,0,0,0,0
7551,States,Vermont,2013,23,X,X,X,X,X,X,X,X,X
7552,States,Virginia,2013,23,18,0,0,0,0,0,0,0,0
7553,States,Washington,2013,23,163,0.61,0,0,1,0,0,0,0
7554,States,West Virginia,2013,23,154,0,0,0,0,0,0,0,0
7555,States,Wisconsin,2013,23,20,5,0,0,0,0,0,1,0
7556,States,Wyoming,2013,23,X,X,X,X,X,X,X,X,X
7557,States,Puerto Rico,2013,23,13,92.31,9,0,0,0,0,3,0
7558,States,Virgin Islands,2013,23,0,0,0,0,0,0,0,0,0
7559,States,New York City,2013,23,X,X,X,X,X,X,X,X,X
7560,States,Alabama,2013,24,55,5.45,1,0,2,0,0,0,0
7561,States,Alaska,2013,24,21,4.76,0,0,0,0,0,1,0
7562,States,Arizona,2013,24,38,0,0,0,0,0,0,0,0
7563,States,Arkansas,2013,24,18,0,0,0,0,0,0,0,0
7564,States,California,2013,24,153,0,0,0,0,0,0,0,0
7565,States,Colorado,2013,24,93,1.08,0,0,0,1,0,0,0
7566,States,Connecticut,2013,24,130,0,0,0,0,0,0,0,0
7567,States,Delaware,2013,24,X,X,X,X,X,X,X,X,X
7568,States,District of Columbia,2013,24,X,X,X,X,X,X,X,X,X
7569,States,Florida,2013,24,X,X,X,X,X,X,X,X,X
7570,States,Georgia,2013,24,161,1.24,0,0,0,0,0,2,0
7571,States,Hawaii,2013,24,343,17.2,1,0,6,3,0,49,0
7572,States,Idaho,2013,24,X,X,X,X,X,X,X,X,X
7573,States,Illinois,2013,24,39,0,0,0,0,0,0,0,0
7574,States,Indiana,2013,24,48,0,0,0,0,0,0,0,0
7575,States,Iowa,2013,24,X,X,X,X,X,X,X,X,X
7576,States,Kansas,2013,24,X,X,X,X,X,X,X,X,X
7577,States,Kentucky,2013,24,14,0,0,0,0,0,0,0,0
7578,States,Louisiana,2013,24,X,X,X,X,X,X,X,X,X
7579,States,Maine,2013,24,X,X,X,X,X,X,X,X,X
7580,States,Maryland,2013,24,X,X,X,X,X,X,X,X,X
7581,States,Massachusetts,2013,24,X,X,X,X,X,X,X,X,X
7582,States,Michigan,2013,24,X,X,X,X,X,X,X,X,X
7583,States,Minnesota,2013,24,83,0,0,0,0,0,0,0,0
7584,States,Mississippi,2013,24,X,X,X,X,X,X,X,X,X
7585,States,Missouri,2013,24,214,0,0,0,0,0,0,0,0
7586,States,Montana,2013,24,15,0,0,0,0,0,0,0,0
7587,States,Nebraska,2013,24,X,X,X,X,X,X,X,X,X
7588,States,Nevada,2013,24,10,0,0,0,0,0,0,0,0
7589,States,New Hampshire,2013,24,X,X,X,X,X,X,X,X,X
7590,States,New Jersey,2013,24,X,X,X,X,X,X,X,X,X
7591,States,New Mexico,2013,24,X,X,X,X,X,X,X,X,X
7592,States,New York,2013,24,341,0.29,1,0,0,0,0,0,0
7593,States,North Carolina,2013,24,X,X,X,X,X,X,X,X,X
7594,States,North Dakota,2013,24,X,X,X,X,X,X,X,X,X
7595,States,Ohio,2013,24,35,2.86,0,0,0,1,0,0,0
7596,States,Oklahoma,2013,24,47,0,0,0,0,0,0,0,0
7597,States,Oregon,2013,24,17,0,0,0,0,0,0,0,0
7598,States,Pennsylvania,2013,24,75,0,0,0,0,0,0,0,0
7599,States,Rhode Island,2013,24,X,X,X,X,X,X,X,X,X
7600,States,South Carolina,2013,24,12,0,0,0,0,0,0,0,0
7601,States,South Dakota,2013,24,26,0,0,0,0,0,0,0,0
7602,States,Tennessee,2013,24,X,X,X,X,X,X,X,X,X
7603,States,Texas,2013,24,277,1.08,1,0,0,1,0,1,0
7604,States,Utah,2013,24,215,0,0,0,0,0,0,0,0
7605,States,Vermont,2013,24,X,X,X,X,X,X,X,X,X
7606,States,Virginia,2013,24,20,0,0,0,0,0,0,0,0
7607,States,Washington,2013,24,152,0,0,0,0,0,0,0,0
7608,States,West Virginia,2013,24,151,0,0,0,0,0,0,0,0
7609,States,Wisconsin,2013,24,17,0,0,0,0,0,0,0,0
7610,States,Wyoming,2013,24,X,X,X,X,X,X,X,X,X
7611,States,Puerto Rico,2013,24,19,78.95,13,0,2,0,0,0,0
7612,States,Virgin Islands,2013,24,0,0,0,0,0,0,0,0,0
7613,States,New York City,2013,24,X,X,X,X,X,X,X,X,X
7614,States,Alabama,2013,25,54,0,0,0,0,0,0,0,0
7615,States,Alaska,2013,25,17,29.41,0,0,5,0,0,0,0
7616,States,Arizona,2013,25,36,2.78,0,0,1,0,0,0,0
7617,States,Arkansas,2013,25,19,0,0,0,0,0,0,0,0
7618,States,California,2013,25,190,0,0,0,0,0,0,0,0
7619,States,Colorado,2013,25,103,0,0,0,0,0,0,0,0
7620,States,Connecticut,2013,25,106,0,0,0,0,0,0,0,0
7621,States,Delaware,2013,25,X,X,X,X,X,X,X,X,X
7622,States,District of Columbia,2013,25,X,X,X,X,X,X,X,X,X
7623,States,Florida,2013,25,X,X,X,X,X,X,X,X,X
7624,States,Georgia,2013,25,164,0.61,0,0,0,0,0,1,0
7625,States,Hawaii,2013,25,293,18.09,2,0,4,1,0,46,0
7626,States,Idaho,2013,25,X,X,X,X,X,X,X,X,X
7627,States,Illinois,2013,25,33,0,0,0,0,0,0,0,0
7628,States,Indiana,2013,25,42,4.76,0,0,0,0,0,0,2
7629,States,Iowa,2013,25,X,X,X,X,X,X,X,X,X
7630,States,Kansas,2013,25,X,X,X,X,X,X,X,X,X
7631,States,Kentucky,2013,25,13,0,0,0,0,0,0,0,0
7632,States,Louisiana,2013,25,X,X,X,X,X,X,X,X,X
7633,States,Maine,2013,25,X,X,X,X,X,X,X,X,X
7634,States,Maryland,2013,25,X,X,X,X,X,X,X,X,X
7635,States,Massachusetts,2013,25,X,X,X,X,X,X,X,X,X
7636,States,Michigan,2013,25,X,X,X,X,X,X,X,X,X
7637,States,Minnesota,2013,25,86,0,0,0,0,0,0,0,0
7638,States,Mississippi,2013,25,X,X,X,X,X,X,X,X,X
7639,States,Missouri,2013,25,209,0,0,0,0,0,0,0,0
7640,States,Montana,2013,25,18,0,0,0,0,0,0,0,0
7641,States,Nebraska,2013,25,15,0,0,0,0,0,0,0,0
7642,States,Nevada,2013,25,10,0,0,0,0,0,0,0,0
7643,States,New Hampshire,2013,25,X,X,X,X,X,X,X,X,X
7644,States,New Jersey,2013,25,X,X,X,X,X,X,X,X,X
7645,States,New Mexico,2013,25,X,X,X,X,X,X,X,X,X
7646,States,New York,2013,25,339,0.59,1,0,0,0,0,1,0
7647,States,North Carolina,2013,25,X,X,X,X,X,X,X,X,X
7648,States,North Dakota,2013,25,X,X,X,X,X,X,X,X,X
7649,States,Ohio,2013,25,X,X,X,X,X,X,X,X,X
7650,States,Oklahoma,2013,25,45,0,0,0,0,0,0,0,0
7651,States,Oregon,2013,25,17,0,0,0,0,0,0,0,0
7652,States,Pennsylvania,2013,25,82,0,0,0,0,0,0,0,0
7653,States,Rhode Island,2013,25,X,X,X,X,X,X,X,X,X
7654,States,South Carolina,2013,25,11,0,0,0,0,0,0,0,0
7655,States,South Dakota,2013,25,36,0,0,0,0,0,0,0,0
7656,States,Tennessee,2013,25,X,X,X,X,X,X,X,X,X
7657,States,Texas,2013,25,384,0.52,1,0,0,1,0,0,0
7658,States,Utah,2013,25,209,0,0,0,0,0,0,0,0
7659,States,Vermont,2013,25,X,X,X,X,X,X,X,X,X
7660,States,Virginia,2013,25,12,0,0,0,0,0,0,0,0
7661,States,Washington,2013,25,133,0,0,0,0,0,0,0,0
7662,States,West Virginia,2013,25,108,0,0,0,0,0,0,0,0
7663,States,Wisconsin,2013,25,21,0,0,0,0,0,0,0,0
7664,States,Wyoming,2013,25,X,X,X,X,X,X,X,X,X
7665,States,Puerto Rico,2013,25,25,92,22,0,0,0,0,1,0
7666,States,Virgin Islands,2013,25,0,0,0,0,0,0,0,0,0
7667,States,New York City,2013,25,X,X,X,X,X,X,X,X,X
7668,States,Alabama,2013,26,46,2.17,0,0,1,0,0,0,0
7669,States,Alaska,2013,26,23,4.35,1,0,0,0,0,0,0
7670,States,Arizona,2013,26,42,2.38,1,0,0,0,0,0,0
7671,States,Arkansas,2013,26,10,0,0,0,0,0,0,0,0
7672,States,California,2013,26,178,0,0,0,0,0,0,0,0
7673,States,Colorado,2013,26,110,0,0,0,0,0,0,0,0
7674,States,Connecticut,2013,26,112,0.89,0,0,0,1,0,0,0
7675,States,Delaware,2013,26,X,X,X,X,X,X,X,X,X
7676,States,District of Columbia,2013,26,X,X,X,X,X,X,X,X,X
7677,States,Florida,2013,26,X,X,X,X,X,X,X,X,X
7678,States,Georgia,2013,26,125,0.8,0,0,0,0,0,1,0
7679,States,Hawaii,2013,26,178,14.61,1,0,2,1,0,22,0
7680,States,Idaho,2013,26,X,X,X,X,X,X,X,X,X
7681,States,Illinois,2013,26,28,0,0,0,0,0,0,0,0
7682,States,Indiana,2013,26,75,9.33,0,0,0,0,0,1,6
7683,States,Iowa,2013,26,X,X,X,X,X,X,X,X,X
7684,States,Kansas,2013,26,X,X,X,X,X,X,X,X,X
7685,States,Kentucky,2013,26,22,4.55,1,0,0,0,0,0,0
7686,States,Louisiana,2013,26,X,X,X,X,X,X,X,X,X
7687,States,Maine,2013,26,X,X,X,X,X,X,X,X,X
7688,States,Maryland,2013,26,28,0,0,0,0,0,0,0,0
7689,States,Massachusetts,2013,26,X,X,X,X,X,X,X,X,X
7690,States,Michigan,2013,26,X,X,X,X,X,X,X,X,X
7691,States,Minnesota,2013,26,90,2.22,0,0,1,0,0,1,0
7692,States,Mississippi,2013,26,10,0,0,0,0,0,0,0,0
7693,States,Missouri,2013,26,171,0,0,0,0,0,0,0,0
7694,States,Montana,2013,26,28,0,0,0,0,0,0,0,0
7695,States,Nebraska,2013,26,11,0,0,0,0,0,0,0,0
7696,States,Nevada,2013,26,X,X,X,X,X,X,X,X,X
7697,States,New Hampshire,2013,26,X,X,X,X,X,X,X,X,X
7698,States,New Jersey,2013,26,X,X,X,X,X,X,X,X,X
7699,States,New Mexico,2013,26,X,X,X,X,X,X,X,X,X
7700,States,New York,2013,26,284,0,0,0,0,0,0,0,0
7701,States,North Carolina,2013,26,X,X,X,X,X,X,X,X,X
7702,States,North Dakota,2013,26,X,X,X,X,X,X,X,X,X
7703,States,Ohio,2013,26,X,X,X,X,X,X,X,X,X
7704,States,Oklahoma,2013,26,43,0,0,0,0,0,0,0,0
7705,States,Oregon,2013,26,X,X,X,X,X,X,X,X,X
7706,States,Pennsylvania,2013,26,90,0,0,0,0,0,0,0,0
7707,States,Rhode Island,2013,26,X,X,X,X,X,X,X,X,X
7708,States,South Carolina,2013,26,X,X,X,X,X,X,X,X,X
7709,States,South Dakota,2013,26,25,0,0,0,0,0,0,0,0
7710,States,Tennessee,2013,26,X,X,X,X,X,X,X,X,X
7711,States,Texas,2013,26,402,0.25,0,0,0,1,0,0,0
7712,States,Utah,2013,26,195,0.51,1,0,0,0,0,0,0
7713,States,Vermont,2013,26,X,X,X,X,X,X,X,X,X
7714,States,Virginia,2013,26,10,0,0,0,0,0,0,0,0
7715,States,Washington,2013,26,134,0,0,0,0,0,0,0,0
7716,States,West Virginia,2013,26,113,0,0,0,0,0,0,0,0
7717,States,Wisconsin,2013,26,25,12,1,0,0,2,0,0,0
7718,States,Wyoming,2013,26,X,X,X,X,X,X,X,X,X
7719,States,Puerto Rico,2013,26,31,90.32,28,0,0,0,0,0,0
7720,States,Virgin Islands,2013,26,0,0,0,0,0,0,0,0,0
7721,States,New York City,2013,26,X,X,X,X,X,X,X,X,X
7722,States,Alabama,2013,27,31,0,0,0,0,0,0,0,0
7723,States,Alaska,2013,27,19,21.05,3,0,1,0,0,0,0
7724,States,Arizona,2013,27,29,0,0,0,0,0,0,0,0
7725,States,Arkansas,2013,27,13,0,0,0,0,0,0,0,0
7726,States,California,2013,27,137,0,0,0,0,0,0,0,0
7727,States,Colorado,2013,27,80,0,0,0,0,0,0,0,0
7728,States,Connecticut,2013,27,77,0,0,0,0,0,0,0,0
7729,States,Delaware,2013,27,X,X,X,X,X,X,X,X,X
7730,States,District of Columbia,2013,27,X,X,X,X,X,X,X,X,X
7731,States,Florida,2013,27,X,X,X,X,X,X,X,X,X
7732,States,Georgia,2013,27,103,2.91,0,0,0,2,0,1,0
7733,States,Hawaii,2013,27,227,11.45,0,0,6,1,0,19,0
7734,States,Idaho,2013,27,X,X,X,X,X,X,X,X,X
7735,States,Illinois,2013,27,23,4.35,0,0,0,1,0,0,0
7736,States,Indiana,2013,27,69,8.7,2,0,0,0,0,0,4
7737,States,Iowa,2013,27,X,X,X,X,X,X,X,X,X
7738,States,Kansas,2013,27,X,X,X,X,X,X,X,X,X
7739,States,Kentucky,2013,27,15,0,0,0,0,0,0,0,0
7740,States,Louisiana,2013,27,X,X,X,X,X,X,X,X,X
7741,States,Maine,2013,27,X,X,X,X,X,X,X,X,X
7742,States,Maryland,2013,27,25,0,0,0,0,0,0,0,0
7743,States,Massachusetts,2013,27,X,X,X,X,X,X,X,X,X
7744,States,Michigan,2013,27,X,X,X,X,X,X,X,X,X
7745,States,Minnesota,2013,27,74,0,0,0,0,0,0,0,0
7746,States,Mississippi,2013,27,X,X,X,X,X,X,X,X,X
7747,States,Missouri,2013,27,153,0,0,0,0,0,0,0,0
7748,States,Montana,2013,27,22,0,0,0,0,0,0,0,0
7749,States,Nebraska,2013,27,13,0,0,0,0,0,0,0,0
7750,States,Nevada,2013,27,X,X,X,X,X,X,X,X,X
7751,States,New Hampshire,2013,27,X,X,X,X,X,X,X,X,X
7752,States,New Jersey,2013,27,X,X,X,X,X,X,X,X,X
7753,States,New Mexico,2013,27,X,X,X,X,X,X,X,X,X
7754,States,New York,2013,27,289,0.35,1,0,0,0,0,0,0
7755,States,North Carolina,2013,27,X,X,X,X,X,X,X,X,X
7756,States,North Dakota,2013,27,X,X,X,X,X,X,X,X,X
7757,States,Ohio,2013,27,X,X,X,X,X,X,X,X,X
7758,States,Oklahoma,2013,27,28,0,0,0,0,0,0,0,0
7759,States,Oregon,2013,27,X,X,X,X,X,X,X,X,X
7760,States,Pennsylvania,2013,27,86,0,0,0,0,0,0,0,0
7761,States,Rhode Island,2013,27,X,X,X,X,X,X,X,X,X
7762,States,South Carolina,2013,27,X,X,X,X,X,X,X,X,X
7763,States,South Dakota,2013,27,28,0,0,0,0,0,0,0,0
7764,States,Tennessee,2013,27,12,0,0,0,0,0,0,0,0
7765,States,Texas,2013,27,210,0.95,0,0,2,0,0,0,0
7766,States,Utah,2013,27,168,2.38,0,0,4,0,0,0,0
7767,States,Vermont,2013,27,X,X,X,X,X,X,X,X,X
7768,States,Virginia,2013,27,X,X,X,X,X,X,X,X,X
7769,States,Washington,2013,27,110,0,0,0,0,0,0,0,0
7770,States,West Virginia,2013,27,125,0,0,0,0,0,0,0,0
7771,States,Wisconsin,2013,27,20,0,0,0,0,0,0,0,0
7772,States,Wyoming,2013,27,X,X,X,X,X,X,X,X,X
7773,States,Puerto Rico,2013,27,X,X,X,X,X,X,X,X,X
7774,States,Virgin Islands,2013,27,0,0,0,0,0,0,0,0,0
7775,States,New York City,2013,27,X,X,X,X,X,X,X,X,X
7776,States,Alabama,2013,28,44,0,0,0,0,0,0,0,0
7777,States,Alaska,2013,28,27,33.33,7,0,1,0,0,1,0
7778,States,Arizona,2013,28,25,0,0,0,0,0,0,0,0
7779,States,Arkansas,2013,28,X,X,X,X,X,X,X,X,X
7780,States,California,2013,28,167,1.2,0,0,0,2,0,0,0
7781,States,Colorado,2013,28,84,1.19,0,0,1,0,0,0,0
7782,States,Connecticut,2013,28,98,1.02,0,0,0,1,0,0,0
7783,States,Delaware,2013,28,X,X,X,X,X,X,X,X,X
7784,States,District of Columbia,2013,28,X,X,X,X,X,X,X,X,X
7785,States,Florida,2013,28,X,X,X,X,X,X,X,X,X
7786,States,Georgia,2013,28,108,0.93,0,0,0,1,0,0,0
7787,States,Hawaii,2013,28,205,16.59,0,0,22,2,0,10,0
7788,States,Idaho,2013,28,X,X,X,X,X,X,X,X,X
7789,States,Illinois,2013,28,29,0,0,0,0,0,0,0,0
7790,States,Indiana,2013,28,45,0,0,0,0,0,0,0,0
7791,States,Iowa,2013,28,X,X,X,X,X,X,X,X,X
7792,States,Kansas,2013,28,X,X,X,X,X,X,X,X,X
7793,States,Kentucky,2013,28,22,0,0,0,0,0,0,0,0
7794,States,Louisiana,2013,28,X,X,X,X,X,X,X,X,X
7795,States,Maine,2013,28,X,X,X,X,X,X,X,X,X
7796,States,Maryland,2013,28,11,0,0,0,0,0,0,0,0
7797,States,Massachusetts,2013,28,X,X,X,X,X,X,X,X,X
7798,States,Michigan,2013,28,X,X,X,X,X,X,X,X,X
7799,States,Minnesota,2013,28,55,1.82,0,0,1,0,0,0,0
7800,States,Mississippi,2013,28,X,X,X,X,X,X,X,X,X
7801,States,Missouri,2013,28,174,0.57,1,0,0,0,0,0,0
7802,States,Montana,2013,28,22,9.09,2,0,0,0,0,0,0
7803,States,Nebraska,2013,28,14,0,0,0,0,0,0,0,0
7804,States,Nevada,2013,28,X,X,X,X,X,X,X,X,X
7805,States,New Hampshire,2013,28,X,X,X,X,X,X,X,X,X
7806,States,New Jersey,2013,28,X,X,X,X,X,X,X,X,X
7807,States,New Mexico,2013,28,X,X,X,X,X,X,X,X,X
7808,States,New York,2013,28,288,0,0,0,0,0,0,0,0
7809,States,North Carolina,2013,28,X,X,X,X,X,X,X,X,X
7810,States,North Dakota,2013,28,X,X,X,X,X,X,X,X,X
7811,States,Ohio,2013,28,X,X,X,X,X,X,X,X,X
7812,States,Oklahoma,2013,28,36,0,0,0,0,0,0,0,0
7813,States,Oregon,2013,28,X,X,X,X,X,X,X,X,X
7814,States,Pennsylvania,2013,28,88,0,0,0,0,0,0,0,0
7815,States,Rhode Island,2013,28,X,X,X,X,X,X,X,X,X
7816,States,South Carolina,2013,28,X,X,X,X,X,X,X,X,X
7817,States,South Dakota,2013,28,24,0,0,0,0,0,0,0,0
7818,States,Tennessee,2013,28,X,X,X,X,X,X,X,X,X
7819,States,Texas,2013,28,224,0.89,0,0,1,0,0,1,0
7820,States,Utah,2013,28,168,0,0,0,0,0,0,0,0
7821,States,Vermont,2013,28,X,X,X,X,X,X,X,X,X
7822,States,Virginia,2013,28,14,0,0,0,0,0,0,0,0
7823,States,Washington,2013,28,118,0.85,1,0,0,0,0,0,0
7824,States,West Virginia,2013,28,97,0,0,0,0,0,0,0,0
7825,States,Wisconsin,2013,28,26,0,0,0,0,0,0,0,0
7826,States,Wyoming,2013,28,X,X,X,X,X,X,X,X,X
7827,States,Puerto Rico,2013,28,14,85.71,11,0,1,0,0,0,0
7828,States,Virgin Islands,2013,28,0,0,0,0,0,0,0,0,0
7829,States,New York City,2013,28,X,X,X,X,X,X,X,X,X
7830,States,Alabama,2013,29,40,0,0,0,0,0,0,0,0
7831,States,Alaska,2013,29,23,17.39,3,0,1,0,0,0,0
7832,States,Arizona,2013,29,27,3.7,1,0,0,0,0,0,0
7833,States,Arkansas,2013,29,11,0,0,0,0,0,0,0,0
7834,States,California,2013,29,147,0.68,1,0,0,0,0,0,0
7835,States,Colorado,2013,29,83,1.2,0,0,1,0,0,0,0
7836,States,Connecticut,2013,29,92,0,0,0,0,0,0,0,0
7837,States,Delaware,2013,29,11,0,0,0,0,0,0,0,0
7838,States,District of Columbia,2013,29,X,X,X,X,X,X,X,X,X
7839,States,Florida,2013,29,X,X,X,X,X,X,X,X,X
7840,States,Georgia,2013,29,136,0.74,0,0,1,0,0,0,0
7841,States,Hawaii,2013,29,168,4.76,1,0,1,1,0,5,0
7842,States,Idaho,2013,29,X,X,X,X,X,X,X,X,X
7843,States,Illinois,2013,29,19,0,0,0,0,0,0,0,0
7844,States,Indiana,2013,29,43,4.65,1,0,0,0,0,0,1
7845,States,Iowa,2013,29,X,X,X,X,X,X,X,X,X
7846,States,Kansas,2013,29,X,X,X,X,X,X,X,X,X
7847,States,Kentucky,2013,29,18,0,0,0,0,0,0,0,0
7848,States,Louisiana,2013,29,X,X,X,X,X,X,X,X,X
7849,States,Maine,2013,29,X,X,X,X,X,X,X,X,X
7850,States,Maryland,2013,29,X,X,X,X,X,X,X,X,X
7851,States,Massachusetts,2013,29,X,X,X,X,X,X,X,X,X
7852,States,Michigan,2013,29,X,X,X,X,X,X,X,X,X
7853,States,Minnesota,2013,29,39,0,0,0,0,0,0,0,0
7854,States,Mississippi,2013,29,X,X,X,X,X,X,X,X,X
7855,States,Missouri,2013,29,175,0,0,0,0,0,0,0,0
7856,States,Montana,2013,29,14,0,0,0,0,0,0,0,0
7857,States,Nebraska,2013,29,21,0,0,0,0,0,0,0,0
7858,States,Nevada,2013,29,X,X,X,X,X,X,X,X,X
7859,States,New Hampshire,2013,29,X,X,X,X,X,X,X,X,X
7860,States,New Jersey,2013,29,X,X,X,X,X,X,X,X,X
7861,States,New Mexico,2013,29,X,X,X,X,X,X,X,X,X
7862,States,New York,2013,29,236,0.42,1,0,0,0,0,0,0
7863,States,North Carolina,2013,29,X,X,X,X,X,X,X,X,X
7864,States,North Dakota,2013,29,X,X,X,X,X,X,X,X,X
7865,States,Ohio,2013,29,X,X,X,X,X,X,X,X,X
7866,States,Oklahoma,2013,29,39,0,0,0,0,0,0,0,0
7867,States,Oregon,2013,29,13,0,0,0,0,0,0,0,0
7868,States,Pennsylvania,2013,29,87,0,0,0,0,0,0,0,0
7869,States,Rhode Island,2013,29,X,X,X,X,X,X,X,X,X
7870,States,South Carolina,2013,29,X,X,X,X,X,X,X,X,X
7871,States,South Dakota,2013,29,17,0,0,0,0,0,0,0,0
7872,States,Tennessee,2013,29,X,X,X,X,X,X,X,X,X
7873,States,Texas,2013,29,170,1.18,0,0,0,0,0,2,0
7874,States,Utah,2013,29,194,0.52,0,0,1,0,0,0,0
7875,States,Vermont,2013,29,X,X,X,X,X,X,X,X,X
7876,States,Virginia,2013,29,27,0,0,0,0,0,0,0,0
7877,States,Washington,2013,29,114,0.88,1,0,0,0,0,0,0
7878,States,West Virginia,2013,29,116,6.9,0,0,8,0,0,0,0
7879,States,Wisconsin,2013,29,27,0,0,0,0,0,0,0,0
7880,States,Wyoming,2013,29,X,X,X,X,X,X,X,X,X
7881,States,Puerto Rico,2013,29,11,100,11,0,0,0,0,0,0
7882,States,Virgin Islands,2013,29,0,0,0,0,0,0,0,0,0
7883,States,New York City,2013,29,X,X,X,X,X,X,X,X,X
7884,States,Alabama,2013,30,31,0,0,0,0,0,0,0,0
7885,States,Alaska,2013,30,21,33.33,5,0,2,0,0,0,0
7886,States,Arizona,2013,30,30,0,0,0,0,0,0,0,0
7887,States,Arkansas,2013,30,18,0,0,0,0,0,0,0,0
7888,States,California,2013,30,136,0.74,1,0,0,0,0,0,0
7889,States,Colorado,2013,30,71,1.41,1,0,0,0,0,0,0
7890,States,Connecticut,2013,30,82,0,0,0,0,0,0,0,0
7891,States,Delaware,2013,30,X,X,X,X,X,X,X,X,X
7892,States,District of Columbia,2013,30,X,X,X,X,X,X,X,X,X
7893,States,Florida,2013,30,X,X,X,X,X,X,X,X,X
7894,States,Georgia,2013,30,142,0.7,0,0,0,0,0,1,0
7895,States,Hawaii,2013,30,113,6.19,0,0,0,0,0,7,0
7896,States,Idaho,2013,30,X,X,X,X,X,X,X,X,X
7897,States,Illinois,2013,30,22,0,0,0,0,0,0,0,0
7898,States,Indiana,2013,30,53,0,0,0,0,0,0,0,0
7899,States,Iowa,2013,30,X,X,X,X,X,X,X,X,X
7900,States,Kansas,2013,30,X,X,X,X,X,X,X,X,X
7901,States,Kentucky,2013,30,23,0,0,0,0,0,0,0,0
7902,States,Louisiana,2013,30,X,X,X,X,X,X,X,X,X
7903,States,Maine,2013,30,X,X,X,X,X,X,X,X,X
7904,States,Maryland,2013,30,X,X,X,X,X,X,X,X,X
7905,States,Massachusetts,2013,30,X,X,X,X,X,X,X,X,X
7906,States,Michigan,2013,30,X,X,X,X,X,X,X,X,X
7907,States,Minnesota,2013,30,51,1.96,0,0,1,0,0,0,0
