,REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
6250,States,South Carolina,2017,51,602,64,10,12.29,10.63,1.66
6251,States,South Dakota,2017,51,78,6,2,10.26,7.69,2.56
6252,States,Tennessee,2017,51,596,136,8,24.16,22.82,1.34
6253,States,Texas,2017,51,6605,2005,353,35.7,30.36,5.34
6254,States,Utah,2017,51,1045,194,17,20.19,18.56,1.63
6255,States,Vermont,2017,51,167,15,1,9.58,8.98,0.6
6256,States,Virginia,2017,51,347,37,8,12.97,10.66,2.31
6257,States,Washington,2017,51,1442,223,75,20.67,15.46,5.2
6258,States,West Virginia,2017,51,1026,189,11,19.49,18.42,1.07
6259,States,Wisconsin,2017,51,1792,300,11,17.35,16.74,0.61
6260,States,Wyoming,2017,51,X,X,X,X,X,X
6261,States,Puerto Rico,2017,51,0,0,0,0,0,0
6262,States,Virgin Islands,2017,51,X,X,X,X,X,X
6263,States,New York City,2017,51,X,X,X,X,X,X
6264,States,Alabama,2017,52,1524,312,43,23.29,20.47,2.82
6265,States,Alaska,2017,52,X,X,X,X,X,X
6266,States,Arizona,2017,52,608,172,12,30.26,28.29,1.97
6267,States,Arkansas,2017,52,307,88,15,33.55,28.66,4.89
6268,States,California,2017,52,3339,1090,205,38.78,32.64,6.14
6269,States,Colorado,2017,52,1528,292,35,21.4,19.11,2.29
6270,States,Connecticut,2017,52,818,77,11,10.76,9.41,1.34
6271,States,Delaware,2017,52,424,54,19,17.22,12.74,4.48
6272,States,District of Columbia,2017,52,X,X,X,X,X,X
6273,States,Florida,2017,52,X,X,X,X,X,X
6274,States,Georgia,2017,52,2482,448,66,20.71,18.05,2.66
6275,States,Hawaii,2017,52,314,39,6,14.33,12.42,1.91
6276,States,Idaho,2017,52,232,46,33,34.05,19.83,14.22
6277,States,Illinois,2017,52,1036,361,19,36.68,34.85,1.83
6278,States,Indiana,2017,52,550,130,30,29.09,23.64,5.45
6279,States,Iowa,2017,52,456,129,5,29.39,28.29,1.1
6280,States,Kansas,2017,52,140,19,3,15.71,13.57,2.14
6281,States,Kentucky,2017,52,706,95,14,15.44,13.46,1.98
6282,States,Louisiana,2017,52,1969,508,62,28.95,25.8,3.15
6283,States,Maine,2017,52,111,18,0,16.22,16.22,0
6284,States,Maryland,2017,52,336,74,5,23.51,22.02,1.49
6285,States,Massachusetts,2017,52,959,122,36,16.48,12.72,3.75
6286,States,Michigan,2017,52,2140,405,35,20.56,18.93,1.64
6287,States,Minnesota,2017,52,887,220,10,25.93,24.8,1.13
6288,States,Mississippi,2017,52,154,13,2,9.74,8.44,1.3
6289,States,Missouri,2017,52,1258,237,36,21.7,18.84,2.86
6290,States,Montana,2017,52,173,30,1,17.92,17.34,0.58
6291,States,Nebraska,2017,52,306,71,10,26.47,23.2,3.27
6292,States,Nevada,2017,52,77,30,2,41.56,38.96,2.6
6293,States,New Hampshire,2017,52,X,X,X,X,X,X
6294,States,New Jersey,2017,52,X,X,X,X,X,X
6295,States,New Mexico,2017,52,1099,269,51,29.12,24.48,4.64
6296,States,New York,2017,52,3378,343,191,15.81,10.15,5.65
6297,States,North Carolina,2017,52,804,90,21,13.81,11.19,2.61
6298,States,North Dakota,2017,52,X,X,X,X,X,X
6299,States,Ohio,2017,52,4847,1235,88,27.3,25.48,1.82
6300,States,Oklahoma,2017,52,598,106,7,18.9,17.73,1.17
6301,States,Oregon,2017,52,1709,432,186,36.16,25.28,10.88
6302,States,Pennsylvania,2017,52,712,55,22,10.81,7.72,3.09
6303,States,Rhode Island,2017,52,X,X,X,X,X,X
6304,States,South Carolina,2017,52,677,83,19,15.07,12.26,2.81
6305,States,South Dakota,2017,52,65,5,1,9.23,7.69,1.54
6306,States,Tennessee,2017,52,716,138,14,21.23,19.27,1.96
6307,States,Texas,2017,52,6409,1895,314,34.47,29.57,4.9
6308,States,Utah,2017,52,1420,384,38,29.72,27.04,2.68
6309,States,Vermont,2017,52,242,46,7,21.9,19.01,2.89
6310,States,Virginia,2017,52,484,68,16,17.36,14.05,3.31
6311,States,Washington,2017,52,1853,336,80,22.45,18.13,4.32
6312,States,West Virginia,2017,52,1456,407,16,29.05,27.95,1.1
6313,States,Wisconsin,2017,52,2316,547,23,24.61,23.62,0.99
6314,States,Wyoming,2017,52,X,X,X,X,X,X
6315,States,Puerto Rico,2017,52,0,0,0,0,0,0
6316,States,Virgin Islands,2017,52,X,X,X,X,X,X
6317,States,New York City,2017,52,X,X,X,X,X,X
6318,States,Alabama,2018,1,1636,388,50,26.77,23.72,3.06
6319,States,Alaska,2018,1,20,0,1,5,0,5
6320,States,Arizona,2018,1,787,189,23,26.94,24.02,2.92
6321,States,Arkansas,2018,1,337,83,20,30.56,24.63,5.93
6322,States,California,2018,1,3272,823,191,30.99,25.15,5.84
6323,States,Colorado,2018,1,1503,234,52,19.03,15.57,3.46
6324,States,Connecticut,2018,1,1266,137,30,13.19,10.82,2.37
6325,States,Delaware,2018,1,452,82,21,22.79,18.14,4.65
6326,States,District of Columbia,2018,1,X,X,X,X,X,X
6327,States,Florida,2018,1,X,X,X,X,X,X
6328,States,Georgia,2018,1,2934,730,118,28.9,24.88,4.02
6329,States,Hawaii,2018,1,298,39,11,16.78,13.09,3.69
6330,States,Idaho,2018,1,252,42,35,30.56,16.67,13.89
6331,States,Illinois,2018,1,1194,371,34,33.92,31.07,2.85
6332,States,Indiana,2018,1,818,200,36,28.85,24.45,4.4
6333,States,Iowa,2018,1,549,150,10,29.14,27.32,1.82
6334,States,Kansas,2018,1,164,36,2,23.17,21.95,1.22
6335,States,Kentucky,2018,1,937,129,47,18.78,13.77,5.02
6336,States,Louisiana,2018,1,1736,357,72,24.71,20.56,4.15
6337,States,Maine,2018,1,142,20,0,14.08,14.08,0
6338,States,Maryland,2018,1,382,67,21,23.04,17.54,5.5
6339,States,Massachusetts,2018,1,1198,173,42,17.95,14.44,3.51
6340,States,Michigan,2018,1,2675,606,40,24.15,22.65,1.5
6341,States,Minnesota,2018,1,1071,270,10,26.14,25.21,0.93
6342,States,Mississippi,2018,1,162,17,2,11.73,10.49,1.23
6343,States,Missouri,2018,1,1442,287,78,25.31,19.9,5.41
6344,States,Montana,2018,1,201,29,4,16.42,14.43,1.99
6345,States,Nebraska,2018,1,318,72,10,25.79,22.64,3.14
6346,States,Nevada,2018,1,58,15,2,29.31,25.86,3.45
6347,States,New Hampshire,2018,1,X,X,X,X,X,X
6348,States,New Jersey,2018,1,X,X,X,X,X,X
6349,States,New Mexico,2018,1,1348,309,99,30.27,22.92,7.34
6350,States,New York,2018,1,3855,498,225,18.75,12.92,5.84
6351,States,North Carolina,2018,1,1053,156,23,17,14.81,2.18
6352,States,North Dakota,2018,1,297,80,11,30.64,26.94,3.7
6353,States,Ohio,2018,1,5476,1354,139,27.26,24.73,2.54
6354,States,Oklahoma,2018,1,572,91,6,16.96,15.91,1.05
6355,States,Oregon,2018,1,1790,417,186,33.69,23.3,10.39
6356,States,Pennsylvania,2018,1,807,78,23,12.52,9.67,2.85
6357,States,Rhode Island,2018,1,X,X,X,X,X,X
6358,States,South Carolina,2018,1,823,107,21,15.55,13,2.55
6359,States,South Dakota,2018,1,77,4,2,7.79,5.19,2.6
6360,States,Tennessee,2018,1,783,156,19,22.35,19.92,2.43
6361,States,Texas,2018,1,6387,1718,365,32.61,26.9,5.71
6362,States,Utah,2018,1,1482,362,66,28.88,24.43,4.45
6363,States,Vermont,2018,1,263,45,6,19.39,17.11,2.28
6364,States,Virginia,2018,1,521,97,21,22.65,18.62,4.03
6365,States,Washington,2018,1,2241,411,135,24.36,18.34,6.02
6366,States,West Virginia,2018,1,1409,285,21,21.72,20.23,1.49
6367,States,Wisconsin,2018,1,2966,776,42,27.58,26.16,1.42
6368,States,Wyoming,2018,1,X,X,X,X,X,X
6369,States,Puerto Rico,2018,1,0,0,0,0,0,0
6370,States,Virgin Islands,2018,1,X,X,X,X,X,X
6371,States,New York City,2018,1,X,X,X,X,X,X
6372,States,Alabama,2018,2,2115,607,79,32.43,28.7,3.74
6373,States,Alaska,2018,2,13,0,0,0,0,0
6374,States,Arizona,2018,2,639,128,15,22.38,20.03,2.35
6375,States,Arkansas,2018,2,368,107,42,40.49,29.08,11.41
6376,States,California,2018,2,2893,460,179,22.09,15.9,6.19
6377,States,Colorado,2018,2,1610,230,58,17.89,14.29,3.6
6378,States,Connecticut,2018,2,1136,182,41,19.63,16.02,3.61
6379,States,Delaware,2018,2,446,86,31,26.23,19.28,6.95
6380,States,District of Columbia,2018,2,X,X,X,X,X,X
6381,States,Florida,2018,2,X,X,X,X,X,X
6382,States,Georgia,2018,2,3662,922,136,28.89,25.18,3.71
6383,States,Hawaii,2018,2,220,25,5,13.64,11.36,2.27
6384,States,Idaho,2018,2,214,51,13,29.91,23.83,6.07
6385,States,Illinois,2018,2,1132,322,34,31.45,28.45,3
6386,States,Indiana,2018,2,761,206,39,32.19,27.07,5.12
6387,States,Iowa,2018,2,633,187,22,33.02,29.54,3.48
6388,States,Kansas,2018,2,193,31,2,17.1,16.06,1.04
6389,States,Kentucky,2018,2,943,122,28,15.91,12.94,2.97
6390,States,Louisiana,2018,2,1750,409,117,30.06,23.37,6.69
6391,States,Maine,2018,2,123,25,1,21.14,20.33,0.81
6392,States,Maryland,2018,2,491,114,23,27.9,23.22,4.68
6393,States,Massachusetts,2018,2,1379,237,48,20.67,17.19,3.48
6394,States,Michigan,2018,2,3110,776,60,26.88,24.95,1.93
6395,States,Minnesota,2018,2,1351,386,22,30.2,28.57,1.63
6396,States,Mississippi,2018,2,175,18,5,13.14,10.29,2.86
6397,States,Missouri,2018,2,1560,330,94,27.18,21.15,6.03
6398,States,Montana,2018,2,186,40,8,25.81,21.51,4.3
6399,States,Nebraska,2018,2,347,92,17,31.41,26.51,4.9
6400,States,Nevada,2018,2,73,16,4,27.4,21.92,5.48
6401,States,New Hampshire,2018,2,X,X,X,X,X,X
6402,States,New Jersey,2018,2,X,X,X,X,X,X
6403,States,New Mexico,2018,2,1633,336,135,28.84,20.58,8.27
6404,States,New York,2018,2,4566,739,271,22.12,16.18,5.94
6405,States,North Carolina,2018,2,1078,210,49,24.03,19.48,4.55
6406,States,North Dakota,2018,2,350,93,12,30,26.57,3.43
6407,States,Ohio,2018,2,5484,1449,162,29.38,26.42,2.95
6408,States,Oklahoma,2018,2,686,137,9,21.28,19.97,1.31
6409,States,Oregon,2018,2,1940,399,270,34.48,20.57,13.92
6410,States,Pennsylvania,2018,2,1110,155,44,17.93,13.96,3.96
6411,States,Rhode Island,2018,2,X,X,X,X,X,X
6412,States,South Carolina,2018,2,1242,266,54,25.76,21.42,4.35
6413,States,South Dakota,2018,2,95,8,2,10.53,8.42,2.11
6414,States,Tennessee,2018,2,738,157,8,22.36,21.27,1.08
6415,States,Texas,2018,2,6731,1763,480,33.32,26.19,7.13
6416,States,Utah,2018,2,1602,374,69,27.65,23.35,4.31
6417,States,Vermont,2018,2,332,68,13,24.4,20.48,3.92
6418,States,Virginia,2018,2,738,175,32,28.05,23.71,4.34
6419,States,Washington,2018,2,2518,402,173,22.84,15.97,6.87
6420,States,West Virginia,2018,2,1453,378,19,27.32,26.02,1.31
6421,States,Wisconsin,2018,2,4094,1149,56,29.43,28.07,1.37
6422,States,Wyoming,2018,2,X,X,X,X,X,X
6423,States,Puerto Rico,2018,2,0,0,0,0,0,0
6424,States,Virgin Islands,2018,2,X,X,X,X,X,X
6425,States,New York City,2018,2,X,X,X,X,X,X
6426,States,Alabama,2018,3,1981,525,95,31.3,26.5,4.8
6427,States,Alaska,2018,3,X,X,X,X,X,X
6428,States,Arizona,2018,3,514,52,9,11.87,10.12,1.75
6429,States,Arkansas,2018,3,363,79,46,34.44,21.76,12.67
6430,States,California,2018,3,2476,269,145,16.72,10.86,5.86
6431,States,Colorado,2018,3,1566,177,54,14.75,11.3,3.45
6432,States,Connecticut,2018,3,1265,233,52,22.53,18.42,4.11
6433,States,Delaware,2018,3,546,114,42,28.57,20.88,7.69
6434,States,District of Columbia,2018,3,X,X,X,X,X,X
6435,States,Florida,2018,3,X,X,X,X,X,X
6436,States,Georgia,2018,3,3619,834,177,27.94,23.05,4.89
6437,States,Hawaii,2018,3,250,26,7,13.2,10.4,2.8
6438,States,Idaho,2018,3,238,56,9,27.31,23.53,3.78
6439,States,Illinois,2018,3,1175,398,64,39.32,33.87,5.45
6440,States,Indiana,2018,3,634,140,53,30.44,22.08,8.36
6441,States,Iowa,2018,3,756,229,52,37.17,30.29,6.88
6442,States,Kansas,2018,3,226,37,7,19.47,16.37,3.1
6443,States,Kentucky,2018,3,882,126,39,18.71,14.29,4.42
6444,States,Louisiana,2018,3,1565,321,100,26.9,20.51,6.39
6445,States,Maine,2018,3,165,37,3,24.24,22.42,1.82
6446,States,Maryland,2018,3,677,181,24,30.28,26.74,3.55
6447,States,Massachusetts,2018,3,1494,289,61,23.43,19.34,4.08
6448,States,Michigan,2018,3,3489,1025,85,31.81,29.38,2.44
6449,States,Minnesota,2018,3,1437,446,17,32.22,31.04,1.18
6450,States,Mississippi,2018,3,147,13,3,10.88,8.84,2.04
6451,States,Missouri,2018,3,1257,188,72,20.68,14.96,5.73
6452,States,Montana,2018,3,159,19,6,15.72,11.95,3.77
6453,States,Nebraska,2018,3,401,77,21,24.44,19.2,5.24
6454,States,Nevada,2018,3,56,10,5,26.79,17.86,8.93
6455,States,New Hampshire,2018,3,X,X,X,X,X,X
6456,States,New Jersey,2018,3,X,X,X,X,X,X
6457,States,New Mexico,2018,3,1800,317,182,27.72,17.61,10.11
6458,States,New York,2018,3,4617,793,379,25.38,17.18,8.21
6459,States,North Carolina,2018,3,1238,266,70,27.14,21.49,5.65
6460,States,North Dakota,2018,3,343,99,4,30.03,28.86,1.17
6461,States,Ohio,2018,3,5491,1258,180,26.19,22.91,3.28
6462,States,Oklahoma,2018,3,846,192,18,24.82,22.7,2.13
6463,States,Oregon,2018,3,1707,242,223,27.24,14.18,13.06
6464,States,Pennsylvania,2018,3,1273,209,84,23.02,16.42,6.6
6465,States,Rhode Island,2018,3,X,X,X,X,X,X
6466,States,South Carolina,2018,3,1314,264,43,23.36,20.09,3.27
6467,States,South Dakota,2018,3,72,7,2,12.5,9.72,2.78
6468,States,Tennessee,2018,3,610,117,17,21.97,19.18,2.79
6469,States,Texas,2018,3,6509,1692,649,35.97,25.99,9.97
6470,States,Utah,2018,3,1562,337,93,27.53,21.57,5.95
6471,States,Vermont,2018,3,380,74,14,23.16,19.47,3.68
6472,States,Virginia,2018,3,913,190,40,25.19,20.81,4.38
6473,States,Washington,2018,3,2369,338,172,21.53,14.27,7.26
6474,States,West Virginia,2018,3,1275,236,22,20.24,18.51,1.73
6475,States,Wisconsin,2018,3,4172,1244,80,31.74,29.82,1.92
6476,States,Wyoming,2018,3,X,X,X,X,X,X
6477,States,Puerto Rico,2018,3,0,0,0,0,0,0
6478,States,Virgin Islands,2018,3,X,X,X,X,X,X
6479,States,New York City,2018,3,X,X,X,X,X,X
6480,States,Alabama,2018,4,1998,412,99,25.58,20.62,4.95
6481,States,Alaska,2018,4,19,0,0,0,0,0
6482,States,Arizona,2018,4,483,40,8,9.94,8.28,1.66
6483,States,Arkansas,2018,4,545,107,97,37.43,19.63,17.8
6484,States,California,2018,4,2427,216,187,16.6,8.9,7.7
6485,States,Colorado,2018,4,1918,220,78,15.54,11.47,4.07
6486,States,Connecticut,2018,4,1624,323,104,26.29,19.89,6.4
6487,States,Delaware,2018,4,625,166,43,33.44,26.56,6.88
6488,States,District of Columbia,2018,4,X,X,X,X,X,X
6489,States,Florida,2018,4,X,X,X,X,X,X
6490,States,Georgia,2018,4,4099,909,293,29.32,22.18,7.15
6491,States,Hawaii,2018,4,284,13,11,8.45,4.58,3.87
6492,States,Idaho,2018,4,192,25,8,17.19,13.02,4.17
6493,States,Illinois,2018,4,1133,308,85,34.69,27.18,7.5
6494,States,Indiana,2018,4,749,170,57,30.31,22.7,7.61
6495,States,Iowa,2018,4,959,282,58,35.45,29.41,6.05
6496,States,Kansas,2018,4,241,42,6,19.92,17.43,2.49
6497,States,Kentucky,2018,4,948,99,57,16.46,10.44,6.01
6498,States,Louisiana,2018,4,1425,204,116,22.46,14.32,8.14
6499,States,Maine,2018,4,255,57,3,23.53,22.35,1.18
6500,States,Maryland,2018,4,906,241,44,31.46,26.6,4.86
6501,States,Massachusetts,2018,4,1790,389,120,28.44,21.73,6.7
6502,States,Michigan,2018,4,4291,1380,139,35.4,32.16,3.24
6503,States,Minnesota,2018,4,1389,396,32,30.81,28.51,2.3
6504,States,Mississippi,2018,4,153,14,8,14.38,9.15,5.23
6505,States,Missouri,2018,4,1401,183,76,18.49,13.06,5.42
6506,States,Montana,2018,4,225,29,9,16.89,12.89,4
6507,States,Nebraska,2018,4,445,75,33,24.27,16.85,7.42
6508,States,Nevada,2018,4,71,14,7,29.58,19.72,9.86
6509,States,New Hampshire,2018,4,X,X,X,X,X,X
6510,States,New Jersey,2018,4,X,X,X,X,X,X
6511,States,New Mexico,2018,4,2050,250,275,25.61,12.2,13.41
6512,States,New York,2018,4,6354,1242,696,30.5,19.55,10.95
6513,States,North Carolina,2018,4,1522,302,59,23.72,19.84,3.88
6514,States,North Dakota,2018,4,500,140,16,31.2,28,3.2
6515,States,Ohio,2018,4,5967,1389,255,27.55,23.28,4.27
6516,States,Oklahoma,2018,4,836,169,40,25,20.22,4.78
6517,States,Oregon,2018,4,1851,219,214,23.39,11.83,11.56
6518,States,Pennsylvania,2018,4,1630,310,117,26.2,19.02,7.18
6519,States,Rhode Island,2018,4,X,X,X,X,X,X
6520,States,South Carolina,2018,4,1607,341,80,26.2,21.22,4.98
6521,States,South Dakota,2018,4,85,5,2,8.24,5.88,2.35
6522,States,Tennessee,2018,4,659,120,23,21.7,18.21,3.49
6523,States,Texas,2018,4,7320,1715,1003,37.13,23.43,13.7
6524,States,Utah,2018,4,1617,265,131,24.49,16.39,8.1
6525,States,Vermont,2018,4,539,106,19,23.19,19.67,3.53
6526,States,Virginia,2018,4,1118,246,50,26.48,22,4.47
6527,States,Washington,2018,4,2480,297,176,19.07,11.98,7.1
6528,States,West Virginia,2018,4,1362,177,25,14.83,13,1.84
6529,States,Wisconsin,2018,4,4511,1353,115,32.54,29.99,2.55
6530,States,Wyoming,2018,4,12,8,0,66.67,66.67,0
6531,States,Puerto Rico,2018,4,0,0,0,0,0,0
6532,States,Virgin Islands,2018,4,X,X,X,X,X,X
6533,States,New York City,2018,4,X,X,X,X,X,X
6534,States,Alabama,2018,5,1923,353,111,24.13,18.36,5.77
6535,States,Alaska,2018,5,13,0,0,0,0,0
6536,States,Arizona,2018,5,557,34,16,8.98,6.1,2.87
6537,States,Arkansas,2018,5,637,93,135,35.79,14.6,21.19
6538,States,California,2018,5,2509,208,233,17.58,8.29,9.29
6539,States,Colorado,2018,5,1992,211,114,16.32,10.59,5.72
6540,States,Connecticut,2018,5,1597,286,135,26.36,17.91,8.45
6541,States,Delaware,2018,5,750,197,91,38.4,26.27,12.13
6542,States,District of Columbia,2018,5,X,X,X,X,X,X
6543,States,Florida,2018,5,X,X,X,X,X,X
6544,States,Georgia,2018,5,2961,743,268,34.14,25.09,9.05
6545,States,Hawaii,2018,5,280,8,11,6.79,2.86,3.93
6546,States,Idaho,2018,5,173,19,15,19.65,10.98,8.67
6547,States,Illinois,2018,5,1079,246,73,29.56,22.8,6.77
6548,States,Indiana,2018,5,755,135,69,27.02,17.88,9.14
6549,States,Iowa,2018,5,970,236,112,35.88,24.33,11.55
6550,States,Kansas,2018,5,210,28,12,19.05,13.33,5.71
6551,States,Kentucky,2018,5,791,95,40,17.07,12.01,5.06
6552,States,Louisiana,2018,5,1548,186,151,21.77,12.02,9.75
6553,States,Maine,2018,5,308,85,8,30.19,27.6,2.6
6554,States,Maryland,2018,5,926,236,43,30.13,25.49,4.64
6555,States,Massachusetts,2018,5,2311,567,155,31.24,24.53,6.71
6556,States,Michigan,2018,5,3980,1099,129,30.85,27.61,3.24
6557,States,Minnesota,2018,5,1282,357,29,30.11,27.85,2.26
6558,States,Mississippi,2018,5,170,7,15,12.94,4.12,8.82
6559,States,Missouri,2018,5,1888,208,163,19.65,11.02,8.63
6560,States,Montana,2018,5,293,37,19,19.11,12.63,6.48
6561,States,Nebraska,2018,5,505,92,33,24.75,18.22,6.53
6562,States,Nevada,2018,5,X,X,X,X,X,X
6563,States,New Hampshire,2018,5,X,X,X,X,X,X
6564,States,New Jersey,2018,5,X,X,X,X,X,X
6565,States,New Mexico,2018,5,2065,195,322,25.04,9.44,15.59
6566,States,New York,2018,5,7177,1398,849,31.31,19.48,11.83
6567,States,North Carolina,2018,5,1406,288,85,26.53,20.48,6.05
6568,States,North Dakota,2018,5,373,90,9,26.54,24.13,2.41
6569,States,Ohio,2018,5,5958,1310,335,27.61,21.99,5.62
6570,States,Oklahoma,2018,5,771,109,59,21.79,14.14,7.65
6571,States,Oregon,2018,5,1601,152,167,19.93,9.49,10.43
6572,States,Pennsylvania,2018,5,1926,388,185,29.75,20.15,9.61
6573,States,Rhode Island,2018,5,X,X,X,X,X,X
6574,States,South Carolina,2018,5,1507,270,69,22.5,17.92,4.58
6575,States,South Dakota,2018,5,69,5,0,7.25,7.25,0
6576,States,Tennessee,2018,5,615,104,38,23.09,16.91,6.18
6577,States,Texas,2018,5,7551,1358,1290,35.07,17.98,17.08
6578,States,Utah,2018,5,1784,258,199,25.62,14.46,11.15
6579,States,Vermont,2018,5,557,130,29,28.55,23.34,5.21
6580,States,Virginia,2018,5,1476,359,114,32.05,24.32,7.72
6581,States,Washington,2018,5,2319,242,227,20.22,10.44,9.79
6582,States,West Virginia,2018,5,1346,133,29,12.04,9.88,2.15
6583,States,Wisconsin,2018,5,4466,1239,163,31.39,27.74,3.65
6584,States,Wyoming,2018,5,X,X,X,X,X,X
6585,States,Puerto Rico,2018,5,0,0,0,0,0,0
6586,States,Virgin Islands,2018,5,X,X,X,X,X,X
6587,States,New York City,2018,5,X,X,X,X,X,X
6588,States,Alabama,2018,6,2017,306,179,24.05,15.17,8.87
6589,States,Alaska,2018,6,X,X,X,X,X,X
6590,States,Arizona,2018,6,519,23,30,10.21,4.43,5.78
6591,States,Arkansas,2018,6,745,83,168,33.69,11.14,22.55
6592,States,California,2018,6,2778,178,307,17.46,6.41,11.05
6593,States,Colorado,2018,6,1787,150,92,13.54,8.39,5.15
6594,States,Connecticut,2018,6,1714,297,199,28.94,17.33,11.61
6595,States,Delaware,2018,6,819,204,125,40.17,24.91,15.26
6596,States,District of Columbia,2018,6,X,X,X,X,X,X
6597,States,Florida,2018,6,X,X,X,X,X,X
6598,States,Georgia,2018,6,4115,781,460,30.16,18.98,11.18
6599,States,Hawaii,2018,6,272,15,23,13.97,5.51,8.46
6600,States,Idaho,2018,6,150,13,12,16.67,8.67,8
6601,States,Illinois,2018,6,1012,201,90,28.75,19.86,8.89
6602,States,Indiana,2018,6,690,111,53,23.77,16.09,7.68
6603,States,Iowa,2018,6,922,155,176,35.9,16.81,19.09
6604,States,Kansas,2018,6,149,13,4,11.41,8.72,2.68
6605,States,Kentucky,2018,6,804,71,54,15.55,8.83,6.72
6606,States,Louisiana,2018,6,1316,114,96,15.96,8.66,7.29
6607,States,Maine,2018,6,362,96,10,29.28,26.52,2.76
6608,States,Maryland,2018,6,838,228,45,32.58,27.21,5.37
6609,States,Massachusetts,2018,6,2459,644,249,36.32,26.19,10.13
6610,States,Michigan,2018,6,3475,868,133,28.81,24.98,3.83
6611,States,Minnesota,2018,6,1313,347,41,29.55,26.43,3.12
6612,States,Mississippi,2018,6,151,7,13,13.25,4.64,8.61
6613,States,Missouri,2018,6,1578,176,158,21.17,11.15,10.01
6614,States,Montana,2018,6,253,19,18,14.62,7.51,7.11
6615,States,Nebraska,2018,6,611,114,70,30.11,18.66,11.46
6616,States,Nevada,2018,6,65,2,3,7.69,3.08,4.62
6617,States,New Hampshire,2018,6,X,X,X,X,X,X
6618,States,New Jersey,2018,6,X,X,X,X,X,X
6619,States,New Mexico,2018,6,2073,167,293,22.19,8.06,14.13
6620,States,New York,2018,6,7517,1513,953,32.81,20.13,12.68
6621,States,North Carolina,2018,6,1390,264,108,26.76,18.99,7.77
6622,States,North Dakota,2018,6,349,77,9,24.64,22.06,2.58
6623,States,Ohio,2018,6,6151,1287,402,27.46,20.92,6.54
6624,States,Oklahoma,2018,6,812,124,66,23.4,15.27,8.13
6625,States,Oregon,2018,6,1486,120,140,17.5,8.08,9.42
6626,States,Pennsylvania,2018,6,1773,345,235,32.71,19.46,13.25
6627,States,Rhode Island,2018,6,X,X,X,X,X,X
6628,States,South Carolina,2018,6,1460,257,101,24.52,17.6,6.92
6629,States,South Dakota,2018,6,67,4,0,5.97,5.97,0
6630,States,Tennessee,2018,6,771,122,79,26.07,15.82,10.25
6631,States,Texas,2018,6,6962,1025,1236,32.48,14.72,17.75
6632,States,Utah,2018,6,1704,170,211,22.36,9.98,12.38
6633,States,Vermont,2018,6,611,149,32,29.62,24.39,5.24
6634,States,Virginia,2018,6,1579,385,159,34.45,24.38,10.07
6635,States,Washington,2018,6,2173,225,178,18.55,10.35,8.19
6636,States,West Virginia,2018,6,1297,97,57,11.87,7.48,4.39
6637,States,Wisconsin,2018,6,4538,1284,242,33.63,28.29,5.33
6638,States,Wyoming,2018,6,X,X,X,X,X,X
6639,States,Puerto Rico,2018,6,0,0,0,0,0,0
6640,States,Virgin Islands,2018,6,X,X,X,X,X,X
6641,States,New York City,2018,6,X,X,X,X,X,X
6642,States,Alabama,2018,7,1632,162,131,17.95,9.93,8.03
6643,States,Alaska,2018,7,X,X,X,X,X,X
6644,States,Arizona,2018,7,546,16,33,8.97,2.93,6.04
6645,States,Arkansas,2018,7,676,40,176,31.95,5.92,26.04
6646,States,California,2018,7,2605,142,292,16.66,5.45,11.21
6647,States,Colorado,2018,7,1760,115,118,13.24,6.53,6.7
6648,States,Connecticut,2018,7,1814,307,228,29.49,16.92,12.57
6649,States,Delaware,2018,7,563,94,90,32.68,16.7,15.99
6650,States,District of Columbia,2018,7,X,X,X,X,X,X
6651,States,Florida,2018,7,X,X,X,X,X,X
6652,States,Georgia,2018,7,2792,436,317,26.97,15.62,11.35
6653,States,Hawaii,2018,7,304,7,16,7.57,2.3,5.26
6654,States,Idaho,2018,7,151,12,11,15.23,7.95,7.28
6655,States,Illinois,2018,7,985,166,113,28.32,16.85,11.47
6656,States,Indiana,2018,7,748,129,100,30.61,17.25,13.37
6657,States,Iowa,2018,7,838,119,174,34.96,14.2,20.76
6658,States,Kansas,2018,7,181,16,19,19.34,8.84,10.5
6659,States,Kentucky,2018,7,812,72,70,17.49,8.87,8.62
6660,States,Louisiana,2018,7,1060,71,77,13.96,6.7,7.26
6661,States,Maine,2018,7,376,110,9,31.65,29.26,2.39
6662,States,Maryland,2018,7,820,208,65,33.29,25.37,7.93
6663,States,Massachusetts,2018,7,2573,641,301,36.61,24.91,11.7
6664,States,Michigan,2018,7,2976,645,164,27.18,21.67,5.51
6665,States,Minnesota,2018,7,1300,282,70,27.08,21.69,5.38
6666,States,Mississippi,2018,7,125,6,6,9.6,4.8,4.8
6667,States,Missouri,2018,7,1759,166,179,19.61,9.44,10.18
6668,States,Montana,2018,7,235,34,10,18.72,14.47,4.26
6669,States,Nebraska,2018,7,537,80,94,32.4,14.9,17.5
6670,States,Nevada,2018,7,66,3,10,19.7,4.55,15.15
6671,States,New Hampshire,2018,7,X,X,X,X,X,X
6672,States,New Jersey,2018,7,X,X,X,X,X,X
